Year,Month,Day,MinTemp,MaxTemp,Precipitation,Snowfall
1877,11,3,39,100,0,0
1877,11,4,22,94,0,0
1877,11,5,61,139,218,0
1877,11,6,6,61,5,0
1877,11,7,0,89,0,0
1877,11,8,22,156,206,0
1877,11,9,106,200,198,0
1877,11,10,11,106,86,0
1877,11,11,0,44,0,0
1877,11,12,0,100,0,0
1877,11,13,28,83,0,0
1877,11,14,17,128,0,0
1877,11,15,72,172,0,0
1877,11,16,100,178,20,0
1877,11,17,67,133,0,0
1877,11,18,6,111,0,0
1877,11,19,-11,44,0,0
1877,11,20,-39,22,0,0
1877,11,21,-44,28,0,0
1877,11,22,0,83,0,0
1877,11,23,61,94,0,0
1877,11,24,61,89,99,0
1877,11,25,78,111,206,0
1877,11,26,83,128,53,0
1877,11,27,89,111,0,0
1877,11,28,67,100,3,0
1877,11,29,6,67,102,0
1877,11,30,-33,6,0,0
1877,11,31,-9999,-9999,-9999,-9999
1877,12,1,-39,17,0,0
1877,12,2,-67,-17,0,0
1877,12,3,-44,28,0,0
1877,12,4,-6,44,23,0
1877,12,5,33,139,140,0
1877,12,6,33,139,5,0
1877,12,7,0,28,0,0
1877,12,8,0,56,0,0
1877,12,9,-17,22,0,0
1877,12,10,-11,39,0,0
1877,12,11,11,72,0,0
1877,12,12,33,94,0,0
1877,12,13,39,133,0,0
1877,12,14,-11,39,0,0
1877,12,15,6,100,0,0
1877,12,16,56,144,0,0
1877,12,17,22,111,0,0
1877,12,18,-22,61,0,0
1877,12,19,0,72,0,0
1877,12,20,6,150,0,0
1877,12,21,-22,33,0,0
1877,12,22,22,78,0,0
1877,12,23,-22,39,0,0
1877,12,24,-33,44,0,0
1877,12,25,-17,50,0,0
1877,12,26,-22,33,0,0
1877,12,27,17,61,0,0
1877,12,28,11,83,0,0
1877,12,29,6,61,0,0
1877,12,30,-11,17,5,0
1877,12,31,-67,11,0,0
1878,1,1,-78,0,0,0
1878,1,2,-83,11,0,0
1878,1,3,-139,-78,0,0
1878,1,4,-117,39,234,25
1878,1,5,-83,-6,0,0
1878,1,6,-94,-56,0,0
1878,1,7,-117,-83,0,0
1878,1,8,-128,-22,0,0
1878,1,9,-67,17,3,0
1878,1,10,6,56,152,0
1878,1,11,17,61,18,0
1878,1,12,17,83,0,0
1878,1,13,-6,56,36,0
1878,1,14,28,89,287,0
1878,1,15,0,50,0,0
1878,1,16,-78,0,0,0
1878,1,17,-89,0,0,0
1878,1,18,-39,0,3,3
1878,1,19,-28,61,0,0
1878,1,20,22,89,99,0
1878,1,21,50,89,0,0
1878,1,22,50,78,3,0
1878,1,23,-128,50,13,0
1878,1,24,-117,-6,0,0
1878,1,25,-11,67,13,0
1878,1,26,28,106,127,0
1878,1,27,28,67,20,0
1878,1,28,-106,50,48,0
1878,1,29,-106,-33,0,0
1878,1,30,-72,-44,0,0
1878,1,31,-61,-6,79,127
1878,2,1,-56,-17,124,51
1878,2,2,-117,-44,0,0
1878,2,3,-139,-28,0,0
1878,2,4,-117,11,0,0
1878,2,5,-72,39,0,0
1878,2,6,-39,50,0,0
1878,2,7,-11,78,0,0
1878,2,8,-6,39,86,0
1878,2,9,6,44,0,0
1878,2,10,6,17,112,0
1878,2,11,-78,22,0,0
1878,2,12,-78,0,0,0
1878,2,13,-11,28,0,0
1878,2,14,-39,0,0,0
1878,2,15,-56,6,0,0
1878,2,16,-11,44,0,0
1878,2,17,11,83,0,0
1878,2,18,-94,22,0,0
1878,2,19,-117,-6,0,0
1878,2,20,-17,44,8,0
1878,2,21,17,67,13,0
1878,2,22,17,44,607,0
1878,2,23,28,44,3,0
1878,2,24,6,61,0,0
1878,2,25,-6,44,0,0
1878,2,26,-17,56,0,0
1878,2,27,17,133,0,0
1878,2,28,50,133,0,0
1878,2,29,-9999,-9999,-9999,-9999
1878,2,30,-9999,-9999,-9999,-9999
1878,2,31,-9999,-9999,-9999,-9999
1878,3,1,0,72,0,0
1878,3,2,11,89,33,0
1878,3,3,83,156,36,0
1878,3,4,-17,89,0,0
1878,3,5,-17,78,0,0
1878,3,6,28,122,0,0
1878,3,7,44,206,5,0
1878,3,8,83,183,0,0
1878,3,9,50,156,0,0
1878,3,10,50,200,0,0
1878,3,11,17,144,5,0
1878,3,12,17,28,249,0
1878,3,13,22,128,145,0
1878,3,14,72,117,97,0
1878,3,15,28,106,0,0
1878,3,16,17,117,0,0
1878,3,17,33,44,191,0
1878,3,18,33,83,23,0
1878,3,19,50,133,0,0
1878,3,20,28,83,0,0
1878,3,21,-6,56,0,0
1878,3,22,11,89,0,0
1878,3,23,33,156,0,0
1878,3,24,-67,111,10,0
1878,3,25,-106,-11,0,0
1878,3,26,-22,89,0,0
1878,3,27,28,133,3,0
1878,3,28,78,139,10,0
1878,3,29,50,117,0,0
1878,3,30,33,117,0,0
1878,3,31,61,144,25,0
1878,4,1,56,150,3,0
1878,4,2,72,167,0,0
1878,4,3,56,167,0,0
1878,4,4,56,94,0,0
1878,4,5,56,122,0,0
1878,4,6,61,161,0,0
1878,4,7,78,111,0,0
1878,4,8,72,161,0,0
1878,4,9,61,117,0,0
1878,4,10,61,106,51,0
1878,4,11,94,144,150,0
1878,4,12,106,183,5,0
1878,4,13,94,156,0,0
1878,4,14,83,178,0,0
1878,4,15,61,161,0,0
1878,4,16,83,128,0,0
1878,4,17,56,133,0,0
1878,4,18,56,172,0,0
1878,4,19,94,211,0,0
1878,4,20,117,161,3,0
1878,4,21,111,244,0,0
1878,4,22,106,189,0,0
1878,4,23,89,117,61,0
1878,4,24,83,172,0,0
1878,4,25,133,161,107,0
1878,4,26,133,156,0,0
1878,4,27,100,144,3,0
1878,4,28,111,144,119,0
1878,4,29,111,183,0,0
1878,4,30,106,183,0,0
1878,4,31,-9999,-9999,-9999,-9999
1878,5,1,100,178,0,0
1878,5,2,106,244,0,0
1878,5,3,128,289,0,0
1878,5,4,183,250,15,0
1878,5,5,117,183,137,0
1878,5,6,106,206,0,0
1878,5,7,106,183,0,0
1878,5,8,122,233,3,0
1878,5,9,122,144,155,0
1878,5,10,94,189,5,0
1878,5,11,67,122,0,0
1878,5,12,56,122,0,0
1878,5,13,50,122,0,0
1878,5,14,44,139,0,0
1878,5,15,67,100,0,0
1878,5,16,56,167,0,0
1878,5,17,106,194,0,0
1878,5,18,100,222,0,0
1878,5,19,122,233,0,0
1878,5,20,111,144,33,0
1878,5,21,111,233,81,0
1878,5,22,111,189,0,0
1878,5,23,94,217,0,0
1878,5,24,106,189,0,0
1878,5,25,150,239,0,0
1878,5,26,189,267,0,0
1878,5,27,167,239,0,0
1878,5,28,150,233,0,0
1878,5,29,128,222,0,0
1878,5,30,122,167,79,0
1878,5,31,117,139,302,0
1878,6,1,128,172,15,0
1878,6,2,150,183,61,0
1878,6,3,144,228,8,0
1878,6,4,144,228,0,0
1878,6,5,111,244,0,0
1878,6,6,94,206,0,0
1878,6,7,100,200,0,0
1878,6,8,144,183,20,0
1878,6,9,144,211,0,0
1878,6,10,106,161,142,0
1878,6,11,100,183,46,0
1878,6,12,117,222,0,0
1878,6,13,128,222,0,0
1878,6,14,144,250,0,0
1878,6,15,167,267,0,0
1878,6,16,178,272,0,0
1878,6,17,194,250,0,0
1878,6,18,156,211,137,0
1878,6,19,144,244,0,0
1878,6,20,161,278,0,0
1878,6,21,189,256,0,0
1878,6,22,178,228,305,0
1878,6,23,178,244,0,0
1878,6,24,178,256,48,0
1878,6,25,183,261,0,0
1878,6,26,183,283,0,0
1878,6,27,206,306,0,0
1878,6,28,211,306,0,0
1878,6,29,217,317,0,0
1878,6,30,211,317,0,0
1878,6,31,-9999,-9999,-9999,-9999
1878,7,1,217,322,0,0
1878,7,2,233,328,0,0
1878,7,3,239,328,0,0
1878,7,4,239,317,0,0
1878,7,5,228,317,0,0
1878,7,6,222,289,0,0
1878,7,7,183,311,0,0
1878,7,8,222,333,30,0
1878,7,9,244,322,132,0
1878,7,10,244,328,114,0
1878,7,11,228,289,0,0
1878,7,12,200,239,414,0
1878,7,13,200,272,5,0
1878,7,14,200,300,0,0
1878,7,15,200,317,0,0
1878,7,16,183,250,0,0
1878,7,17,206,267,0,0
1878,7,18,244,344,23,0
1878,7,19,272,339,0,0
1878,7,20,250,322,0,0
1878,7,21,233,283,173,0
1878,7,22,183,244,0,0
1878,7,23,172,289,0,0
1878,7,24,194,283,0,0
1878,7,25,211,300,0,0
1878,7,26,228,294,0,0
1878,7,27,217,278,0,0
1878,7,28,200,300,0,0
1878,7,29,206,283,89,0
1878,7,30,183,222,193,0
1878,7,31,172,222,0,0
1878,8,1,206,228,724,0
1878,8,2,194,294,13,0
1878,8,3,222,311,0,0
1878,8,4,228,300,3,0
1878,8,5,228,272,0,0
1878,8,6,200,267,841,0
1878,8,7,194,283,0,0
1878,8,8,222,306,0,0
1878,8,9,233,322,0,0
1878,8,10,222,267,13,0
1878,8,11,217,278,3,0
1878,8,12,206,272,0,0
1878,8,13,206,283,0,0
1878,8,14,211,283,0,0
1878,8,15,211,256,0,0
1878,8,16,228,250,269,0
1878,8,17,228,278,10,0
1878,8,18,233,283,5,0
1878,8,19,200,272,0,0
1878,8,20,189,278,0,0
1878,8,21,200,267,66,0
1878,8,22,183,222,13,0
1878,8,23,161,239,0,0
1878,8,24,150,250,0,0
1878,8,25,183,239,66,0
1878,8,26,150,244,0,0
1878,8,27,172,261,0,0
1878,8,28,178,256,0,0
1878,8,29,172,256,0,0
1878,8,30,189,278,0,0
1878,8,31,194,256,0,0
1878,9,1,239,322,130,0
1878,9,2,244,311,0,0
1878,9,3,239,294,20,0
1878,9,4,206,239,89,0
1878,9,5,194,222,622,0
1878,9,6,200,256,0,0
1878,9,7,167,217,0,0
1878,9,8,150,206,0,0
1878,9,9,150,222,0,0
1878,9,10,183,228,0,0
1878,9,11,206,256,0,0
1878,9,12,211,250,0,0
1878,9,13,194,261,18,0
1878,9,14,156,222,0,0
1878,9,15,156,222,0,0
1878,9,16,122,194,0,0
1878,9,17,128,239,0,0
1878,9,18,172,278,0,0
1878,9,19,194,267,0,0
1878,9,20,194,289,0,0
1878,9,21,178,256,0,0
1878,9,22,117,183,0,0
1878,9,23,94,189,0,0
1878,9,24,144,206,48,0
1878,9,25,183,250,0,0
1878,9,26,139,267,102,0
1878,9,27,106,183,0,0
1878,9,28,72,150,0,0
1878,9,29,100,189,0,0
1878,9,30,150,200,0,0
1878,9,31,-9999,-9999,-9999,-9999
1878,10,1,139,233,0,0
1878,10,2,178,261,0,0
1878,10,3,178,267,0,0
1878,10,4,156,244,0,0
1878,10,5,122,189,0,0
1878,10,6,100,167,0,0
1878,10,7,83,161,25,0
1878,10,8,122,200,0,0
1878,10,9,150,267,46,0
1878,10,10,100,189,0,0
1878,10,11,83,144,0,0
1878,10,12,106,144,0,0
1878,10,13,100,206,0,0
1878,10,14,111,200,0,0
1878,10,15,156,233,0,0
1878,10,16,156,233,0,0
1878,10,17,183,250,0,0
1878,10,18,94,206,244,0
1878,10,19,72,122,0,0
1878,10,20,61,172,0,0
1878,10,21,100,228,0,0
1878,10,22,89,172,0,0
1878,10,23,144,194,185,0
1878,10,24,94,161,0,0
1878,10,25,83,144,0,0
1878,10,26,72,161,0,0
1878,10,27,122,172,8,0
1878,10,28,50,122,8,0
1878,10,29,39,111,0,0
1878,10,30,78,150,102,0
1878,10,31,44,128,0,0
1878,11,1,28,89,0,0
1878,11,2,44,156,0,0
1878,11,3,22,106,0,0
1878,11,4,6,83,0,0
1878,11,5,-17,50,0,0
1878,11,6,6,33,30,0
1878,11,7,11,67,18,3
1878,11,8,-6,39,3,0
1878,11,9,-6,50,0,0
1878,11,10,50,106,0,0
1878,11,11,61,128,0,0
1878,11,12,94,150,20,0
1878,11,13,50,122,3,0
1878,11,14,22,72,0,0
1878,11,15,-6,56,0,0
1878,11,16,11,89,0,0
1878,11,17,72,94,104,0
1878,11,18,67,89,33,0
1878,11,19,61,133,0,0
1878,11,20,61,83,25,0
1878,11,21,83,117,28,0
1878,11,22,89,133,516,0
1878,11,23,61,89,0,0
1878,11,24,44,117,0,0
1878,11,25,44,106,0,0
1878,11,26,17,106,0,0
1878,11,27,6,139,422,0
1878,11,28,61,139,0,0
1878,11,29,50,94,0,0
1878,11,30,28,83,0,0
1878,11,31,-9999,-9999,-9999,-9999
1878,12,1,17,61,0,0
1878,12,2,56,156,254,0
1878,12,3,56,89,0,0
1878,12,4,39,89,51,0
1878,12,5,-11,39,0,0
1878,12,6,-6,44,0,0
1878,12,7,-6,33,0,0
1878,12,8,-11,22,0,0
1878,12,9,6,78,160,13
1878,12,10,78,156,411,0
1878,12,11,44,78,5,0
1878,12,12,28,44,0,0
1878,12,13,-6,39,0,0
1878,12,14,-11,44,0,0
1878,12,15,6,61,53,0
1878,12,16,-33,6,0,0
1878,12,17,-39,0,0,0
1878,12,18,-22,17,0,0
1878,12,19,-44,11,0,0
1878,12,20,-44,6,0,0
1878,12,21,-39,94,353,76
1878,12,22,0,72,0,0
1878,12,23,-72,0,0,0
1878,12,24,-100,-56,0,0
1878,12,25,-106,-67,0,0
1878,12,26,-94,-50,0,0
1878,12,27,-67,-17,0,0
1878,12,28,-61,-11,0,0
1878,12,29,-83,39,0,0
1878,12,30,-50,0,18,51
1878,12,31,-72,-17,0,0
1879,1,1,-39,-6,18,25
1879,1,2,-161,6,38,51
1879,1,3,-200,-139,0,0
1879,1,4,-144,-33,0,0
1879,1,5,-89,-39,0,0
1879,1,6,-72,-17,0,0
1879,1,7,-89,-11,0,0
1879,1,8,-39,33,30,25
1879,1,9,-61,33,292,0
1879,1,10,-67,-22,0,0
1879,1,11,-72,-11,0,0
1879,1,12,-56,-22,0,0
1879,1,13,-33,17,0,0
1879,1,14,-28,28,0,0
1879,1,15,-106,6,18,0
1879,1,16,-106,-67,267,330
1879,1,17,-100,-33,0,0
1879,1,18,-56,44,3,8
1879,1,19,-56,-6,0,0
1879,1,20,-122,-56,0,0
1879,1,21,-144,-17,0,0
1879,1,22,-50,61,0,0
1879,1,23,-33,67,0,0
1879,1,24,-44,33,0,0
1879,1,25,-56,94,0,0
1879,1,26,-100,-56,0,0
1879,1,27,-89,50,0,0
1879,1,28,50,111,3,0
1879,1,29,-22,61,0,0
1879,1,30,-78,33,0,0
1879,1,31,-17,50,0,0
1879,2,1,-78,6,0,0
1879,2,2,-100,-33,0,0
1879,2,3,-28,22,0,0
1879,2,4,-11,33,0,0
1879,2,5,-17,11,107,76
1879,2,6,-22,33,0,0
1879,2,7,-39,39,0,0
1879,2,8,-44,17,0,0
1879,2,9,-39,28,0,0
1879,2,10,-78,11,0,0
1879,2,11,11,94,112,0
1879,2,12,22,100,64,0
1879,2,13,-61,22,0,0
1879,2,14,-100,-44,0,0
1879,2,15,-128,-33,0,0
1879,2,16,-72,22,0,0
1879,2,17,-22,11,48,0
1879,2,18,-39,-11,30,76
1879,2,19,-67,-39,0,0
1879,2,20,-61,-6,23,38
1879,2,21,-111,-44,0,0
1879,2,22,-117,-28,28,33
1879,2,23,-56,67,0,0
1879,2,24,-67,-6,0,8
1879,2,25,-50,-17,43,33
1879,2,26,-28,111,43,0
1879,2,27,-94,44,15,25
1879,2,28,-128,-56,0,0
1879,2,29,-9999,-9999,-9999,-9999
1879,2,30,-9999,-9999,-9999,-9999
1879,2,31,-9999,-9999,-9999,-9999
1879,3,1,-78,39,0,0
1879,3,2,0,39,0,0
1879,3,3,-17,67,0,0
1879,3,4,-17,67,15,0
1879,3,5,0,100,10,0
1879,3,6,-28,56,10,0
1879,3,7,-22,44,0,0
1879,3,8,-56,39,36,0
1879,3,9,22,83,0,0
1879,3,10,22,206,5,0
1879,3,11,50,189,0,0
1879,3,12,22,89,0,0
1879,3,13,22,122,0,0
1879,3,14,39,133,0,0
1879,3,15,17,67,0,0
1879,3,16,-6,89,0,0
1879,3,17,0,67,170,13
1879,3,18,-28,39,0,0
1879,3,19,-28,39,0,0
1879,3,20,0,78,0,0
1879,3,21,28,100,33,0
1879,3,22,6,61,140,0
1879,3,23,6,67,165,0
1879,3,24,-11,78,0,0
1879,3,25,6,94,0,0
1879,3,26,-17,100,10,25
1879,3,27,22,94,145,0
1879,3,28,39,122,3,0
1879,3,29,44,72,84,0
1879,3,30,44,122,41,0
1879,3,31,6,50,0,0
1879,4,1,22,139,0,0
1879,4,2,28,83,0,0
1879,4,3,-11,106,5,0
1879,4,4,-33,0,0,0
1879,4,5,-39,0,0,0
1879,4,6,-33,94,0,0
1879,4,7,44,133,3,0
1879,4,8,22,122,0,0
1879,4,9,61,206,0,0
1879,4,10,39,150,295,0
1879,4,11,22,56,10,0
1879,4,12,11,100,0,0
1879,4,13,33,133,0,0
1879,4,14,61,156,3,0
1879,4,15,61,128,43,0
1879,4,16,67,178,0,0
1879,4,17,50,94,132,0
1879,4,18,33,56,333,0
1879,4,19,33,61,20,0
1879,4,20,44,150,0,0
1879,4,21,67,194,0,0
1879,4,22,100,222,0,0
1879,4,23,122,211,0,0
1879,4,24,128,194,0,0
1879,4,25,100,161,0,0
1879,4,26,89,194,0,0
1879,4,27,83,161,0,0
1879,4,28,94,194,203,0
1879,4,29,139,206,53,0
1879,4,30,128,244,0,0
1879,4,31,-9999,-9999,-9999,-9999
1879,5,1,78,156,0,0
1879,5,2,67,106,0,0
1879,5,3,56,167,0,0
1879,5,4,106,167,3,0
1879,5,5,139,239,0,0
1879,5,6,117,211,10,0
1879,5,7,100,211,0,0
1879,5,8,94,206,0,0
1879,5,9,94,206,0,0
1879,5,10,94,206,0,0
1879,5,11,83,211,0,0
1879,5,12,111,250,0,0
1879,5,13,178,283,0,0
1879,5,14,172,261,0,0
1879,5,15,161,256,18,0
1879,5,16,178,256,56,0
1879,5,17,139,194,25,0
1879,5,18,167,244,0,0
1879,5,19,161,239,320,0
1879,5,20,167,233,0,0
1879,5,21,161,256,15,0
1879,5,22,122,183,0,0
1879,5,23,100,161,0,0
1879,5,24,78,211,0,0
1879,5,25,144,233,61,0
1879,5,26,122,189,0,0
1879,5,27,94,183,5,0
1879,5,28,122,228,0,0
1879,5,29,139,256,0,0
1879,5,30,167,250,0,0
1879,5,31,183,300,0,0
1879,6,1,217,333,0,0
1879,6,2,200,278,48,0
1879,6,3,150,200,157,0
1879,6,4,150,228,124,0
1879,6,5,178,272,43,0
1879,6,6,111,267,23,0
1879,6,7,83,178,0,0
1879,6,8,117,228,0,0
1879,6,9,144,228,0,0
1879,6,10,161,306,0,0
1879,6,11,211,283,0,0
1879,6,12,194,239,18,0
1879,6,13,167,244,0,0
1879,6,14,133,250,0,0
1879,6,15,200,294,264,0
1879,6,16,156,256,0,0
1879,6,17,128,189,0,0
1879,6,18,117,200,15,0
1879,6,19,122,211,0,0
1879,6,20,117,244,0,0
1879,6,21,161,250,0,0
1879,6,22,167,200,5,0
1879,6,23,167,294,0,0
1879,6,24,189,294,0,0
1879,6,25,189,239,3,0
1879,6,26,189,289,10,0
1879,6,27,222,322,25,0
1879,6,28,233,328,5,0
1879,6,29,189,283,41,0
1879,6,30,172,250,18,0
1879,6,31,-9999,-9999,-9999,-9999
1879,7,1,156,267,0,0
1879,7,2,172,306,0,0
1879,7,3,211,322,0,0
1879,7,4,239,344,117,0
1879,7,5,161,239,0,0
1879,7,6,144,233,0,0
1879,7,7,172,233,0,0
1879,7,8,206,289,112,0
1879,7,9,194,283,0,0
1879,7,10,211,306,15,0
1879,7,11,217,294,15,0
1879,7,12,200,267,3,0
1879,7,13,183,278,0,0
1879,7,14,200,322,0,0
1879,7,15,222,350,0,0
1879,7,16,233,367,124,0
1879,7,17,178,261,30,0
1879,7,18,167,239,0,0
1879,7,19,161,228,0,0
1879,7,20,161,250,0,0
1879,7,21,178,250,0,0
1879,7,22,194,311,0,0
1879,7,23,222,283,0,0
1879,7,24,211,283,3,0
1879,7,25,183,250,213,0
1879,7,26,172,222,262,0
1879,7,27,200,306,15,0
1879,7,28,217,294,0,0
1879,7,29,228,300,0,0
1879,7,30,233,278,0,0
1879,7,31,222,289,0,0
1879,8,1,222,317,0,0
1879,8,2,239,333,0,0
1879,8,3,244,322,0,0
1879,8,4,206,283,165,0
1879,8,5,211,306,0,0
1879,8,6,233,300,0,0
1879,8,7,206,233,0,0
1879,8,8,200,261,140,0
1879,8,9,161,200,0,0
1879,8,10,128,228,0,0
1879,8,11,139,267,0,0
1879,8,12,189,289,0,0
1879,8,13,194,278,0,0
1879,8,14,194,289,18,0
1879,8,15,189,250,0,0
1879,8,16,172,206,183,0
1879,8,17,178,217,163,0
1879,8,18,161,211,1003,0
1879,8,19,161,256,0,0
1879,8,20,167,256,0,0
1879,8,21,178,272,0,0
1879,8,22,206,294,0,0
1879,8,23,222,294,0,0
1879,8,24,217,261,10,0
1879,8,25,156,217,254,0
1879,8,26,161,194,84,0
1879,8,27,144,200,0,0
1879,8,28,139,228,0,0
1879,8,29,167,278,0,0
1879,8,30,189,244,0,0
1879,8,31,161,272,0,0
1879,9,1,200,306,0,0
1879,9,2,217,278,0,0
1879,9,3,206,233,282,0
1879,9,4,206,267,5,0
1879,9,5,161,228,0,0
1879,9,6,133,239,0,0
1879,9,7,194,267,48,0
1879,9,8,156,239,5,0
1879,9,9,133,200,0,0
1879,9,10,117,189,0,0
1879,9,11,133,200,0,0
1879,9,12,128,217,0,0
1879,9,13,156,200,89,0
1879,9,14,144,183,124,0
1879,9,15,128,217,0,0
1879,9,16,128,194,0,0
1879,9,17,150,217,0,0
1879,9,18,128,217,0,0
1879,9,19,139,183,0,0
1879,9,20,117,189,0,0
1879,9,21,106,161,0,0
1879,9,22,122,156,0,0
1879,9,23,106,217,0,0
1879,9,24,106,217,8,0
1879,9,25,67,117,0,0
1879,9,26,61,156,0,0
1879,9,27,78,178,0,0
1879,9,28,94,200,41,0
1879,9,29,133,172,0,0
1879,9,30,144,256,0,0
1879,9,31,-9999,-9999,-9999,-9999
1879,10,1,161,294,0,0
1879,10,2,189,256,0,0
1879,10,3,183,294,0,0
1879,10,4,144,228,0,0
1879,10,5,144,261,0,0
1879,10,6,156,211,0,0
1879,10,7,156,200,0,0
1879,10,8,156,244,0,0
1879,10,9,200,278,0,0
1879,10,10,183,233,0,0
1879,10,11,161,183,0,0
1879,10,12,161,222,3,0
1879,10,13,144,233,0,0
1879,10,14,94,222,0,0
1879,10,15,122,244,0,0
1879,10,16,183,283,0,0
1879,10,17,178,228,0,0
1879,10,18,172,228,3,0
1879,10,19,67,178,15,0
1879,10,20,39,156,5,0
1879,10,21,89,161,5,0
1879,10,22,144,189,10,0
1879,10,23,106,217,3,0
1879,10,24,6,106,0,0
1879,10,25,-17,44,0,0
1879,10,26,-11,111,0,0
1879,10,27,44,106,0,0
1879,10,28,78,161,66,0
1879,10,29,78,161,0,0
1879,10,30,72,144,0,0
1879,10,31,33,83,0,0
1879,11,1,6,61,0,0
1879,11,2,0,67,8,0
1879,11,3,-11,28,30,0
1879,11,4,-39,17,0,0
1879,11,5,-50,17,15,0
1879,11,6,-28,44,64,64
1879,11,7,6,89,0,0
1879,11,8,33,122,0,0
1879,11,9,122,200,0,0
1879,11,10,111,189,0,0
1879,11,11,78,111,94,0
1879,11,12,100,244,3,0
1879,11,13,106,206,0,0
1879,11,14,100,161,20,0
1879,11,15,144,228,0,0
1879,11,16,89,161,0,0
1879,11,17,56,133,0,0
1879,11,18,33,94,112,0
1879,11,19,6,33,0,0
1879,11,20,-56,17,3,0
1879,11,21,-89,-44,0,0
1879,11,22,-67,17,0,0
1879,11,23,17,100,0,0
1879,11,24,-17,44,0,0
1879,11,25,17,89,0,0
1879,11,26,17,67,0,0
1879,11,27,6,94,0,0
1879,11,28,67,156,56,0
1879,11,29,0,156,155,0
1879,11,30,-33,6,0,0
1879,11,31,-9999,-9999,-9999,-9999
1879,12,1,-33,61,0,0
1879,12,2,11,100,0,0
1879,12,3,67,128,0,0
1879,12,4,50,161,0,0
1879,12,5,22,67,0,0
1879,12,6,61,150,229,0
1879,12,7,100,144,36,0
1879,12,8,67,117,0,0
1879,12,9,33,72,0,0
1879,12,10,56,150,0,0
1879,12,11,72,178,30,0
1879,12,12,-17,72,0,0
1879,12,13,-28,17,0,0
1879,12,14,-6,67,366,0
1879,12,15,39,28,0,0
1879,12,16,-11,28,0,0
1879,12,17,-6,72,0,0
1879,12,18,-50,6,0,0
1879,12,19,-22,0,36,8
1879,12,20,-6,44,5,3
1879,12,21,-117,22,0,0
1879,12,22,-117,0,168,76
1879,12,23,0,22,229,0
1879,12,24,6,44,3,0
1879,12,25,-61,44,81,13
1879,12,26,-117,-56,0,0
1879,12,27,-122,-28,0,0
1879,12,28,-28,39,0,0
1879,12,29,6,72,0,0
1879,12,30,-56,94,0,0
1879,12,31,-83,0,74,38
1880,1,1,-6,44,0,0
1880,1,2,22,78,0,0
1880,1,3,28,44,0,0
1880,1,4,28,111,0,0
1880,1,5,39,106,0,0
1880,1,6,39,61,117,0
1880,1,7,33,78,0,0
1880,1,8,6,61,0,0
1880,1,9,33,56,0,0
1880,1,10,39,111,5,0
1880,1,11,0,100,0,0
1880,1,12,0,117,25,0
1880,1,13,-83,0,28,64
1880,1,14,-83,17,0,0
1880,1,15,-33,28,3,0
1880,1,16,-28,33,0,0
1880,1,17,-11,33,0,0
1880,1,18,6,67,0,0
1880,1,19,44,100,3,0
1880,1,20,39,56,28,0
1880,1,21,0,50,0,0
1880,1,22,-11,111,137,0
1880,1,23,44,111,8,0
1880,1,24,11,61,0,0
1880,1,25,-6,61,0,0
1880,1,26,-6,100,0,0
1880,1,27,33,117,152,0
1880,1,28,44,183,0,0
1880,1,29,-39,44,0,0
1880,1,30,-61,111,0,0
1880,1,31,11,106,8,0
1880,2,1,-111,44,0,0
1880,2,2,-139,-44,0,0
1880,2,3,-67,28,135,102
1880,2,4,-33,22,0,0
1880,2,5,-72,-11,0,0
1880,2,6,-33,39,0,0
1880,2,7,-39,56,3,0
1880,2,8,-72,22,0,0
1880,2,9,-106,17,0,0
1880,2,10,-133,11,0,0
1880,2,11,-22,61,0,0
1880,2,12,33,122,25,0
1880,2,13,83,144,183,0
1880,2,14,22,106,5,0
1880,2,15,6,22,10,0
1880,2,16,6,94,0,0
1880,2,17,17,128,0,0
1880,2,18,61,172,13,0
1880,2,19,-50,61,0,0
1880,2,20,-72,11,0,0
1880,2,21,-11,33,13,0
1880,2,22,6,67,0,0
1880,2,23,-11,72,13,0
1880,2,24,-44,50,0,0
1880,2,25,-11,83,0,0
1880,2,26,61,111,53,0
1880,2,27,-11,200,0,0
1880,2,28,67,133,66,0
1880,2,29,78,206,20,0
1880,2,30,-9999,-9999,-9999,-9999
1880,2,31,-9999,-9999,-9999,-9999
1880,3,1,11,78,0,0
1880,3,2,-6,72,0,0
1880,3,3,33,128,43,0
1880,3,4,106,206,0,0
1880,3,5,89,222,43,0
1880,3,6,28,89,0,0
1880,3,7,11,56,102,0
1880,3,8,-33,56,3,0
1880,3,9,-61,-17,33,38
1880,3,10,-44,44,0,0
1880,3,11,-61,-17,76,64
1880,3,12,-56,6,0,0
1880,3,13,-50,-11,3,0
1880,3,14,-22,33,10,8
1880,3,15,0,39,3,0
1880,3,16,6,17,216,0
1880,3,17,-22,33,0,0
1880,3,18,-44,33,0,0
1880,3,19,0,28,279,102
1880,3,20,0,83,10,0
1880,3,21,-17,50,0,0
1880,3,22,6,100,0,0
1880,3,23,78,128,5,0
1880,3,24,-78,78,0,0
1880,3,25,-100,17,0,0
1880,3,26,-61,83,0,0
1880,3,27,22,56,345,0
1880,3,28,-11,22,5,0
1880,3,29,-22,33,8,0
1880,3,30,6,72,0,0
1880,3,31,0,122,0,0
1880,4,1,33,172,0,0
1880,4,2,33,156,0,0
1880,4,3,106,172,150,0
1880,4,4,94,172,36,0
1880,4,5,111,178,25,0
